fulldate,date,post_frequency,year,month,day,hour,dow,Wkend,dowNum,permalink,post,theme,type,countries,posted,total_reach,paid_reach,viral_reach,impressions,paid_impressions,engaged_users,engagement_rate,comments,likes,shares,link_clicks,photo_views,video_plays,other_clicks,interactions
1-Jul,1-Jul,3,2015,7,1,9,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10153402518924076:0,"Hello, fresh summer looks! We're welcoming new arrivals in-store and online: http://brstyl.es/1IfStV4",New Arrivals,Photo,,7/1/2015 9:31,20081,0,,33952,0,1280,0.06,12,473,19,353,599,,351,504
24-Jul,24-Jul,2,2015,7,24,13,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10153453284394076:0,Did someone say new wardrobe?!   Be the first to shop our new arrivals online before they hit stores on 8/4. http://brstyl.es/1HYhoZs,New Arrivals,Photo,,7/24/2015 13:04,10718,0,,17002,0,441,0.04,4,113,5,188,179,,99,122
2-Jul,2-Jul,1,2015,7,2,9,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10153404722474076:0,"A few of our favorite summer looks, right this way! http://brstyl.es/1R1UuK9",product,Photo,,7/2/2015 9:02,14231,0,,22322,0,858,0.06,7,346,21,119,472,,124,374
9-Jul,9-Jul,2,2015,7,9,15,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10153421233539076:0,"Distressed, indigo, white - we've got you covered with our summer denim.  Shop women's: http://brstyl.es/1UcX5jF  Shop men's: http://brstyl.es/1Ic2532",product,Photo,,7/9/2015 15:00,15404,0,,24826,0,964,0.06,10,382,15,101,540,,163,407
10-Jul,10-Jul,1,2015,7,10,9,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10153423461219076:0,Summer whites with a side of avocado toast.   Shop top: http://brstyl.es/1UtwaQw,product,Photo,,7/10/2015 9:13,10066,0,,16039,0,589,0.06,3,217,8,72,349,,100,228
12-Jul,12-Jul,1,2015,7,12,10,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10153427326524076:0,Pretty in pink. Shop our Monogram Patio Dress: http://brstyl.es/1GRsspK,product,Photo,,7/12/2015 10:11,15832,0,,27384,0,647,0.04,2,207,3,63,405,,72,212
15-Jul,15-Jul,1,2015,7,15,9,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10153433199369076:0,"A romper for bike rides, dates and all your summer plans. http://brstyl.es/1IPrSOR",product,Photo,,7/15/2015 9:49,13895,0,,21479,0,668,0.05,8,167,7,121,431,,132,182
18-Jul,18-Jul,1,2015,7,18,8,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10153438146404076:0,Staying comfortable and fabulous for our weekend strolls.   Shop Hi/Low skirt: http://brstyl.es/1e2n4sC,product,Photo,,7/18/2015 8:10,10788,0,,16980,0,526,0.05,2,202,7,81,298,,74,211
24-Jul,24-Jul,2,2015,7,24,11,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10153450928189076:0,TGIF!   Wear our cutout cami this weekend for some cool cool breeze. http://brstyl.es/1I6Ng1C,product,Photo,,7/24/2015 11:37,6505,0,,9731,0,309,0.05,1,138,6,6,190,,41,145
26-Jul,26-Jul,2,2015,7,26,8,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10153450939929076:0,Dog days of summer are officially here!   Hot city strolls are always better with this cutie and our super soft patio dress: http://brstyl.es/1Sq8SqX,product,Photo,,7/26/2015 8:13,10774,0,,16764,0,459,0.04,22,190,6,91,209,,126,218
29-Jul,29-Jul,2,2015,7,29,8,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10153463725774076:0,Rompers: an entire outfit in one easy step.  http://brstyl.es/1RCeS55,product,Photo,,7/29/2015 8:57,7599,0,,11340,0,377,0.05,3,199,5,22,154,,72,207
30-Jul,30-Jul,1,2015,7,30,13,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10153463788694076:0,Doing date night in style.  http://brstyl.es/1R1UuK9,product,Photo,,7/30/2015 13:23,8213,0,,12691,0,389,0.05,9,166,7,30,180,,87,182
16-Jul,16-Jul,1,2015,7,16,9,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10153435116809076:0,"Hey LA, Boston, Chicago, NY and SF: come by one of our Banana Republic's stores from 7/16-7/21 to receive $25 towards a night out on Reserve + an invite to an exclusive event in your city (pssttt the NY event is at The Gander NYC).   More details here: bit.ly/brnightout",Reserve,Photo,,7/16/2015 9:19,9938,0,,14583,0,366,0.04,9,107,6,23,251,,71,122
13-Jul,13-Jul,2,2015,7,13,9,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10153429198774076:0,Easy ways to take your favorite summer looks from day to night c/o Marissa Webb and Who What Wear. #WWWAskMarissa http://brstyl.es/1gxdtvH,WWWAskMarissa,Photo,,7/13/2015 9:45,9082,0,,14403,0,374,0.04,2,151,8,14,246,,48,161
20-Jul,20-Jul,2,2015,7,20,12,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10153444834229076:0,Quick tips from Marissa Webb and Who What Wear on how to accessorize despite the summer heat. #WWWAskMarissa http://brstyl.es/1MDbxvK,WWWAskMarissa,Photo,,7/20/2015 12:51,8101,0,,12355,0,385,0.05,10,166,3,42,210,,61,179
27-Jul,27-Jul,2,2015,7,27,13,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10153459380544076:0,"Crop tops, wide-legged pants, and cargo details. Marissa Webb covers fall's top fashion trends on Who What Wear in this week's #WWWAskMarissa http://brstyl.es/1h03Aa9",WWWAskMarissa,Photo,,7/27/2015 13:10,10757,0,,15419,0,389,0.04,4,139,5,86,186,,85,148
1-Jul,1-Jul,3,2015,7,1,12,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10153402771899076:0,"Our very own Senior CAD Designer, Michael Castellano talks with StyleCaster about his dream job: http://brstyl.es/1JwQehC",,Photo,,7/1/2015 12:17,8781,0,,13125,0,441,0.05,5,99,2,15,393,,33,106
31-Aug,31-Aug,2,2015,8,31,14,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10153547999469076:0,"""No pain, no gain"" shouldn't apply to your heels.   Marissa Webb shares her tips with Who What Wear on how to make your favorite pair way more comfortable: http://brstyl.es/1NIQsnz #WWWAskMarissa",WWWAskMarissa,Photo,,8/31/2015 14:03,12847,0,,21808,0,782,0.06,5,138,3,428,143,,256,146
25-Aug,25-Aug,2,2015,8,25,11,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10153532000849076:0,"Well hello there, #solemate. http://brstyl.es/1I9gFUe",accessories,Photo,,8/25/2015 11:24,12948,0,,21009,0,679,0.05,4,341,15,167,256,,108,360
24-Aug,24-Aug,1,2015,8,24,14,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10153529468839076:0,The 7 items you simply have to have this Fall. Marissa Webb and Who What Wear share on this week's Ask A Stylist: http://brstyl.es/1LsXolf,WWWAskMarissa,Photo,,8/24/2015 14:36,12787,0,,20626,0,675,0.05,5,215,12,303,224,,138,232
5-Aug,5-Aug,2,2015,8,5,14,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10153479936454076:0,Our Fall collection was inspired by our design team's trip to Scandinavia.   Here's an inside look at their weeklong travel diary and an exclusive interview with Marissa Webb via Travel + Leisure http://bit.ly/1DVYj8B,Amsterdam,Photo,,8/5/2015 14:37,13403,0,,20520,0,667,0.05,18,186,18,170,353,,192,222
4-Aug,4-Aug,2,2015,8,4,9,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10153477084969076:0,Question: Where'd you get that look?   Answer: #itsbanana (obviously)    Shop our new arrivals in-store & online today. http://brstyl.es/1KBjyA6,Fall '15,Photo,,8/4/2015 9:11,12025,0,,17694,0,651,0.05,3,234,14,120,391,,95,251
13-Aug,13-Aug,2,2015,8,13,16,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10153501625039076:0,The answer is yes; these new slim ankle pants do go with everything. http://brstyl.es/1ItuJJo,Fall '15,Photo,,8/13/2015 16:00,10623,0,,17478,0,642,0.06,5,257,17,99,319,,130,279
2-Aug,2-Aug,2,2015,8,2,8,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10153468396594076:0,An unbeatable look to beat the heat. http://brstyl.es/1MyERpC,Fall '15,Photo,,8/2/2015 8:16,11708,0,,18872,0,604,0.05,7,173,9,95,386,,106,189
8-Aug,8-Aug,1,2015,8,8,8,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10153484452689076:0,"Time for a wardrobe refresh? Luckily for you, we have some pretty fab new styles in-store and online: http://brstyl.es/1KBjyA6 #itsbanana",accessories,Photo,,8/8/2015 8:13,11223,0,,16652,0,564,0.05,11,265,12,99,249,,80,288
12-Aug,12-Aug,2,2015,8,12,14,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10153499770384076:0,"Pair this soft pleated skirt with a structured blazer for the perfect mix & match. http://brstyl.es/1IX1cHp  C/o (Thefashionguitar x Refinery29). Image by Jacqueline Harriet, Photographer",Blogger,Photo,,8/12/2015 14:00,11149,0,,17492,0,538,0.05,5,208,15,81,304,,138,228
1-Aug,1-Aug,1,2015,8,1,10,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10153468394249076:0,Going places this weekend with our leather duffle bag. http://brstyl.es/1JVKkSk,accessories,Photo,,8/1/2015 10:34,10728,0,,16063,0,535,0.05,20,186,11,59,352,,94,217
4-Aug,4-Aug,2,2015,8,4,12,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10153477087584076:0,Effortless style from M Loves M in our Scoop Neck Pullover: http://brstyl.es/1KMwdl1,Blogger,Photo,,8/4/2015 12:08,9140,0,,13133,0,517,0.06,7,174,4,35,364,,78,185
5-Aug,5-Aug,2,2015,8,5,9,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10153479938684076:0,We've got a serious color crush going on here. http://brstyl.es/1g9J5XO,menswear,Photo,,8/5/2015 9:44,11850,0,,19091,0,517,0.04,7,162,7,16,375,,129,176
3-Aug,3-Aug,2,2015,8,3,13,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10153475036129076:0,Our Aiden D'Orsay flats have had a little Fall revamp.   Shop the new look here: http://brstyl.es/1JI45kv,accessories,Photo,,8/3/2015 13:35,9114,0,,13725,0,511,0.06,5,158,6,57,335,,68,169
21-Aug,21-Aug,1,2015,8,21,9,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10153519562354076:0,Saying yes to bold stripes. Styling c/o The Girl From Panama .   Shop Striped Zip Tunic: http://brstyl.es/1HTTME9,Blogger,Photo,,8/21/2015 9:38,10072,0,,14794,0,498,0.05,7,260,14,38,232,,82,281
6-Aug,6-Aug,1,2015,8,6,10,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10153482142209076:0,Thefashionguitar showing us all how to mix and match her favorite summer and fall pieces like a dream on Refinery29. http://brstyl.es/1UqDPyb  Image c/o Jacqueline Harriet,Blogger,Photo,,8/6/2015 10:23,13303,0,,21806,0,460,0.04,3,169,10,36,301,,66,182
9-Aug,9-Aug,2,2015,8,9,12,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10153484906719076:0,Blush + fringe = our new favorite clutch combo. http://brstyl.es/1HESikm,accessories,Photo,,8/9/2015 12:12,9576,0,,14300,0,431,0.05,1,197,9,40,234,,50,207
16-Aug,16-Aug,2,2015,8,16,7,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10153504257614076:0,Fresh. Slim fit. Lightweight. Shop our updated women's suiting: http://brstyl.es/1JT2Lex,Fall '15,Photo,,8/16/2015 7:23,7752,0,,12711,0,422,0.05,6,180,11,39,232,,54,197
15-Aug,15-Aug,2,2015,8,15,7,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10153504251974076:0,Can't get over this trench dress on Belle of the Bean ! http://brstyl.es/1htZtmX,Blogger,Photo,,8/15/2015 7:06,7474,0,,11241,0,400,0.05,9,188,12,9,235,,56,209
3-Aug,3-Aug,2,2015,8,3,11,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10153474718024076:0,Learn how to master the challenge of summer layering with Marissa Webb and Who What Wear http://brstyl.es/1KLKQIj,WWWAskMarissa,Photo,,8/3/2015 11:43,7530,0,,11195,0,386,0.05,2,98,3,33,328,,44,103
2-Aug,2-Aug,2,2015,8,2,10,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10153464204879076:0,Take a look at this fantastic monochrome look featuring our Open-Stitch Pullover!   Image c/o Josh Welch Photography http://bit.ly/1Kmzvhs,Blogger,Photo,,8/2/2015 10:37,8762,0,,12808,0,385,0.04,3,116,9,13,313,,42,128
7-Aug,7-Aug,1,2015,8,7,10,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10153484445869076:0,Because weekends are for exploring. http://brstyl.es/1MPlQA7,accessories,Photo,,8/7/2015 10:03,8587,0,,11502,0,378,0.04,6,172,8,14,225,,20,186
10-Aug,10-Aug,2,2015,8,10,12,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10153492989229076:0,Letting our style help us land that dream job c/o Who What Wear and Marissa Webb. http://brstyl.es/1hstvaG,WWWAskMarissa,Photo,,8/10/2015 12:10,7708,0,,11300,0,374,0.05,4,150,4,25,240,,51,158
11-Aug,11-Aug,1,2015,8,11,8,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10153496290344076:0,Pointed toe ?? Timeless color ?? Tassels ??. Come take a look at our new Avila Pumps: http://brstyl.es/1Uzwts9,accessories,Photo,,8/11/2015 8:03,7605,0,,11280,0,371,0.05,13,141,8,20,226,,56,162
27-Aug,27-Aug,3,2015,8,27,12,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10153536686999076:0,Contrast is key. Today we're pairing our slimmest fit jeans with loose layers. http://brstyl.es/1DnOCF3,product,Photo,,8/27/2015 12:07,6954,0,,10365,0,368,0.05,6,184,11,31,170,,54,201
14-Aug,14-Aug,3,2015,8,14,11,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10153503806624076,Take an exclusive look at our design team's trip to Northern Europe that inspired our new Fall collection! http://brstyl.es/1KBjyA6,Amsterdam,Photo,,8/14/2015 11:39,7613,0,,12688,0,368,0.05,2,102,3,24,159,,191,107
10-Aug,10-Aug,2,2015,8,10,14,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10153493097409076:0,Falling for turquoise.   Shop our latest line of jewelry:  http://brstyl.es/1c4Sb5S,accessories,Photo,,8/10/2015 14:07,8881,0,,13354,0,362,0.04,2,163,4,22,210,,19,169
12-Aug,12-Aug,2,2015,8,12,9,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10153499215989076:0,Add a little sparkle to your day with our Envelope Clutch. #itsbanana   Shop clutch: http://brstyl.es/1MioIEc Shop shoes: http://brstyl.es/1ModxeL Shop scarf: http://brstyl.es/1ModBLI,Laydown,Photo,,8/12/2015 9:46,7041,0,,10385,0,356,0.05,4,144,8,26,245,,50,156
27-Aug,27-Aug,3,2015,8,27,14,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10153536691059076:0,"Have you ever wanted to attend NYFW? Wendy's Lookbook has got you covered.   Enter for a chance to win the ultimate NYFW trip (roundtrip ticket to NY, ticket to our NYFW presentation + a shopping spree): http://brstyl.es/1Jjieki",Blogger,Photo,,8/27/2015 14:43,7586,0,,11215,0,349,0.05,1,115,1,85,147,,63,117
23-Aug,23-Aug,1,2015,8,23,11,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10153525858859076,"Distressed or classic, wide legged or skinny - take your pick... http://brstyl.es/1GQ2YLb",multiphoto product,Photo,,8/23/2015 11:08,8711,0,,14027,0,349,0.04,5,133,5,22,122,,187,143
16-Aug,16-Aug,2,2015,8,16,12,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10153504258229076:0,This bag is coming with us from the weekend to our weekdays. #itsbanana http://brstyl.es/1N7YRzy,Fall '15,Photo,,8/16/2015 12:17,7119,0,,10976,0,349,0.05,2,164,6,17,184,,51,172
14-Aug,14-Aug,3,2015,8,14,13,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10153503820749076:0,This just in - you can now shop new arrivals online TWO WEEKS before they hit stores on 8/27.   Shop Men's: http://brstyl.es/1IR78CG Shop Women's:  http://brstyl.es/1J8VExZ,menswear,Photo,,8/14/2015 13:30,7028,0,,10805,0,343,0.05,1,110,3,76,195,,46,114
28-Aug,28-Aug,3,2015,8,28,13,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10153539439504076:0,Some serious #ootd inspo c/o Fashion Jackson in our Soft Pleated Skirt: http://brstyl.es/1fsmLbn,Blogger,Photo,,8/28/2015 13:58,6545,0,,10343,0,331,0.05,6,173,8,26,135,,50,187
19-Aug,19-Aug,3,2015,8,19,10,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10153514817944076:0,Transitioning into your fall wardrobe doesn't have to be so hard when you have this leather drawstring backpack. http://brstyl.es/1DPTm6P,Fall '15,Photo,,8/19/2015 10:12,7300,0,,10813,0,324,0.04,6,148,5,18,185,,54,159
19-Aug,19-Aug,3,2015,8,19,15,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10153514826414076:0,"Cardmember perks! Be the first to shop the runway straight from New York Fashion Week when you share your email address with us by Sunday, 8/23. Not a cardmember? Get in on the exclusive access & sign-up here: http://brstyl.es/1hmtO7c",Cardmember,Photo,,8/19/2015 15:10,8669,0,,13233,0,322,0.04,8,96,8,39,208,,75,112
20-Aug,20-Aug,2,2015,8,20,9,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10153517066894076:0,Leading the pack in our Olive Blazer Jacket. http://brstyl.es/1Jfjd8q,Fall '15,Photo,,8/20/2015 9:08,6723,0,,9902,0,322,0.05,5,135,10,2,206,,37,150
15-Aug,15-Aug,2,2015,8,15,13,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10153504256334076:0,"PUBLIC Bikes, alongside Banana Republic, have been inspired by the prolific biking culture and street style found in Amsterdam. Now, we're giving you the chance to win your own Public Bike!    Learn more here: http://brstyl.es/1Ma8yww  Image c/o Gahn at our @Stanford Shopping Center location",Public Bikes,Photo,,8/15/2015 13:45,7798,0,,12178,0,313,0.04,4,105,6,39,209,,35,115
20-Aug,20-Aug,2,2015,8,20,15,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10153517830204076:0,"You + us = <3  Show us how you wear Banana Republic using hashtags #itsbanana and #BRcontest for the chance to win a $100 shopping spree (we're giving out one per week!). Oh, and did we mention we’ll feature a round up of our faves on bananarepublic.com? http://brstyl.es/win",BRContest,Photo,,8/20/2015 15:19,7126,0,,10455,0,306,0.04,3,105,10,9,235,,51,118
27-Aug,27-Aug,3,2015,8,27,9,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10153536679459076:0,"It's almost the end of August, so we're wearing dresses while we can (aka 24/7). http://brstyl.es/1gZ94Sc",Fall '15,Photo,,8/27/2015 9:04,6489,0,,9372,0,302,0.05,,152,5,35,150,,27,157
17-Aug,17-Aug,2,2015,8,17,15,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10153510830269076:0,Ever wondered how NYC girls maintain such great style in such a busy city? Marissa Webb shares her style tips on this week's #WWWAskMarissa http://brstyl.es/1TOTmuV,WWWAskMarissa,Photo,,8/17/2015 15:28,6570,0,,9808,0,302,0.05,,117,4,21,215,,43,121
18-Aug,18-Aug,3,2015,8,18,9,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10153512344269076:0,Lean with it.  Shop the pants: http://brstyl.es/1WC2TEl,product,Photo,,8/18/2015 9:32,6419,0,,9734,0,298,0.05,1,121,2,11,184,,41,124
14-Aug,14-Aug,3,2015,8,14,15,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10153503822424076:0,Stripes. All weekend long. #itsbanana http://brstyl.es/1IX7Ld8,Fall '15,Photo,,8/14/2015 15:10,6157,0,,9683,0,288,0.05,3,120,5,3,201,,45,128
22-Aug,22-Aug,2,2015,8,22,8,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10153522540449076:0,This is what Saturdays were made for...http://brstyl.es/1Jf132e,Lifestyle Product,Photo,,8/22/2015 8:56,9401,0,,15310,0,280,0.03,3,124,2,8,158,,46,129
9-Aug,9-Aug,2,2015,8,9,9,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10153484881834076:0,Our Sunday best in our Italian Leather Monk Strap. http://brstyl.es/1PbjJVI,menswear,Photo,,8/9/2015 9:23,7449,0,,10424,0,271,0.04,6,107,6,6,192,,23,119
26-Aug,26-Aug,2,2015,8,26,9,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10153534111579076:0,In search of a great tee? Shop our collection here: http://brstyl.es/1JjhMST,Laydown,Photo,,8/26/2015 9:05,6210,0,,9526,0,268,0.04,1,93,6,56,147,,35,100
19-Aug,19-Aug,3,2015,8,19,12,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10153514821904076:0,We've added fresh details to some tried and true pieces.    Shop the shirt: http://brstyl.es/1TR7pL3  Shop the pants: http://brstyl.es/1USSQJn  Shop the clutch: http://brstyl.es/1PzstVP,Fall '15,Photo,,8/19/2015 12:46,7226,0,,10749,0,256,0.04,3,72,2,29,192,,26,77
18-Aug,18-Aug,3,2015,8,18,12,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10153512356219076:0,All about minimal accents today.   Shop the mini zip bag: http://brstyl.es/1HEBqGS Shop the vest: http://brstyl.es/1TRmG3V,product,Photo,,8/18/2015 12:50,5634,0,,8227,0,253,0.05,,97,5,7,177,,17,102
28-Aug,28-Aug,3,2015,8,28,12,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10153539884124076:0,We ?? seeing your style! Show us your look using #itsbanana and #BRcontest for the chance to win a $100 shopping spree. http://brstyl.es/win   Image c/o Ruffledsnob,BRContest,Photo,,8/28/2015 12:04,5694,0,,9048,0,243,0.04,1,102,1,16,122,,72,104
22-Aug,22-Aug,2,2015,8,22,12,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10153523348119076:0,Even the most practical pieces deserve to look good.   Shop this canvas messenger bag: http://brstyl.es/1LiRG8f,menswear,Photo,,8/22/2015 12:38,7067,0,,11158,0,241,0.03,3,106,5,27,122,,21,114
29-Aug,29-Aug,2,2015,8,29,12,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10153539451114076:0,Because everyone (and we mean everyone) looks great in a dark wash. http://brstyl.es/1Ik1ZBM,Fall '15,Photo,,8/29/2015 12:16,5905,0,,9743,0,220,0.04,3,129,3,10,101,,33,135
17-Aug,17-Aug,2,2015,8,17,9,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10153510054589076:0,Broken-in before you meet. Introducing our Custom 078 Wash Shirt: http://brstyl.es/1J2GJFA,menswear,Photo,,8/17/2015 9:43,5305,0,,7527,0,218,0.04,,81,1,4,172,,8,82
